"",Message,AID-HUI,,,,,
"",Description,"Poll GPS Health, UTC, ionosphere parameters",,,,,
"",Firmware,"Supported on:•u-blox 8 / u-blox M8 from protocol version 15 up to version 23.01",,,,,
"",Type,Poll Request,,,,,
"",Comment,"All UBX-AID messages are deprecated; use UBX-MGA messages instead-",,,,,
"",Message Structure,Header,Class,ID,Length (Bytes),Payload,Checksum
"",0xB5 0x62,0x0B,0x02,0,see below,CK_A CK_B,
"",No payload,,,,,,
