"",Message,LOG-ERASE,,,,,
"",Description,Erase Logged Data,,,,,
"",Firmware,"Supported on:•u-blox 8 / u-blox M8 from protocol version 15 up to version 23.01",,,,,
"",Type,Command,,,,,
"",Comment,"This message deactivates the logging system and erases all logged data.UBX-ACK-ACK or UBX-ACK-NAK are returned to indicate success or failure.",,,,,
"",Message Structure,Header,Class,ID,Length (Bytes),Payload,Checksum
"",0xB5 0x62,0x21,0x03,0,see below,CK_A CK_B,
"",No payload,,,,,,
