"",Message,MGA-DBD,,,,,
"",Description,Poll the Navigation Database,,,,,
"",Firmware,"Supported on:•u-blox 8 / u-blox M8 from protocol version 15 up to version 23.01",,,,,
"",Type,Poll Request,,,,,
"",Comment,"Poll the whole navigation data base. The receiver will send all available data from itsinternal database. The receiver will indicate the finish of the transmission with aUBX-MGA-ACK. The msgPayloadStart field of the UBX-MGA-ACK message will contain aU4 representing the number of UBX-MGA-DBD-DATA* messages sent.",,,,,
"",Message Structure,Header,Class,ID,Length (Bytes),Payload,Checksum
"",0xB5 0x62,0x13,0x80,0,see below,CK_A CK_B,
"",No payload,,,,,,
