Message,CFG-TP5,,,,,
Description,Poll Time Pulse Parameters for Time Pulse 0,,,,,
Firmware,"Supported on:•u-blox 8 / u-blox M8 from protocol version 15 up to version 22",,,,,
Type,Poll Request,,,,,
Comment,"Sending this (empty / no-payload) message to the receiver results in the receiver returning amessage of type CFG-TP5 with a payload as defined below for timepulse 0.",,,,,
Message Structure,Header,Class,ID,Length (Bytes),Payload,Checksum
0xB5 0x62,0x06,0x31,0,see below,CK_A CK_B,
No payload,,,,,,
