"",Message,UPD-SOS,,,,,
"",Description,Poll Backup File Restore Status,,,,,
"",Firmware,"Supported on:•u-blox 8 / u-blox M8 from protocol version 15 up to version 23.01",,,,,
"",Type,Poll Request,,,,,
"",Comment,"Sending this (empty / no-payload) message to the receiver results in the receiver returning aSystem Restored from Backup message as defined below.",,,,,
"",Message Structure,Header,Class,ID,Length (Bytes),Payload,Checksum
"",0xB5 0x62,0x09,0x14,0,see below,CK_A CK_B,
"",No payload,,,,,,
